Lat	Lon	Altitude	vthed	vphid	vpsi0d	vthetadg	vphidg	vpsidg (rad)	vel x	vel y	vel z	psidot	thetadot	phidot	GCC X	GCC Y	GCC Z	psi	theta	phi	vel x	vel y	vel z
0.545887	-1.49601	92.9781	0.144837	0.00578867	0.00282397	0.00894133	0.000398474	-3.14159	-0.0244644	-0.00173626	-0.0796003	0.144837	0.00578867	-1.65E-10	407662	-5.44E+06	3.29E+06	-1.49601	1.01597	-3.14119	0.0043006	-0.0806371	0.0204176
0.545887	-1.49601	92.9781	0.144837	0.00578867	0.00282397	0.00894133	0.000398474	-3.14159	-0.0244644	-0.00173626	-0.0796003	0.144837	0.00578867	-1.65E-10	407662	-5.44E+06	3.29E+06	-1.49601	1.01597	-3.14119	0.0043006	-0.0806371	0.0204176
0.545887	-1.49601	92.9781	0.144837	0.00578867	0.00282397	0.00894133	0.000398474	-3.14159	-0.0244644	-0.00173626	-0.0796003	0.144837	0.00578867	-1.65E-10	407662	-5.44E+06	3.29E+06	-1.49601	1.01597	-3.14119	0.0043006	-0.0806371	0.0204176
0.545887	-1.49601	92.9781	0.144837	0.00578867	0.00282397	0.00894133	0.000398474	-3.14159	-0.0244644	-0.00173626	-0.0796003	0.144837	0.00578867	-1.65E-10	407662	-5.44E+06	3.29E+06	-1.49601	1.01597	-3.14119	0.0043006	-0.0806371	0.0204176
0.545887	-1.49601	92.9781	0.144837	0.00578867	0.00282397	0.00894133	0.000398474	-3.14159	-0.0244644	-0.00173626	-0.0796003	0.144837	0.00578867	-1.65E-10	407662	-5.44E+06	3.29E+06	-1.49601	1.01597	-3.14119	0.0043006	-0.0806371	0.0204176
0.545887	-1.49601	92.9781	0.144837	0.00578867	0.00282397	0.00894133	0.000398474	-3.14159	-0.0244644	-0.00173626	-0.0796003	0.144837	0.00578867	-1.65E-10	407662	-5.44E+06	3.29E+06	-1.49601	1.01597	-3.14119	0.0043006	-0.0806371	0.0204176
0.545887	-1.49601	92.9781	0.144837	0.00578867	0.00282397	0.00894133	0.000398474	-3.14159	-0.0244644	-0.00173626	-0.0796003	0.144837	0.00578867	-1.65E-10	407662	-5.44E+06	3.29E+06	-1.49601	1.01597	-3.14119	0.0043006	-0.0806371	0.0204176
0.545887	-1.49601	92.9781	0.144837	0.00578867	0.00282397	0.00894133	0.000398474	-3.14159	-0.0244644	-0.00173626	-0.0796003	0.144837	0.00578867	-1.65E-10	407662	-5.44E+06	3.29E+06	-1.49601	1.01597	-3.14119	0.0043006	-0.0806371	0.0204176
0.545887	-1.49601	92.9781	0.144837	0.00578867	0.00282397	0.00894133	0.000398474	-3.14159	-0.0244644	-0.00173626	-0.0796003	0.144837	0.00578867	-1.65E-10	407662	-5.44E+06	3.29E+06	-1.49601	1.01597	-3.14119	0.0043006	-0.0806371	0.0204176
0.545887	-1.49601	92.9781	0.144837	0.00578867	0.00282397	0.00894133	0.000398474	-3.14159	-0.0244644	-0.00173626	-0.0796003	0.144837	0.00578867	-1.65E-10	407662	-5.44E+06	3.29E+06	-1.49601	1.01597	-3.14119	0.0043006	-0.0806371	0.0204176
0.545887	-1.49601	92.9781	0.144837	0.00578867	0.00282397	0.00894133	0.000398474	-3.14159	-0.0244644	-0.00173626	-0.0796003	0.144837	0.00578867	-1.65E-10	407662	-5.44E+06	3.29E+06	-1.49601	1.01597	-3.14119	0.0043006	-0.0806371	0.0204176
0.545887	-1.49601	92.9781	0.144837	0.00578867	0.00282397	0.00894133	0.000398474	-3.14159	-0.0244644	-0.00173626	-0.0796003	0.144837	0.00578867	-1.65E-10	407662	-5.44E+06	3.29E+06	-1.49601	1.01597	-3.14119	0.0043006	-0.0806371	0.0204176
0.545887	-1.49601	92.9781	0.144837	0.00578867	0.00282397	0.00894133	0.000398474	-3.14159	-0.0244644	-0.00173626	-0.0796003	0.144837	0.00578867	-1.65E-10	407662	-5.44E+06	3.29E+06	-1.49601	1.01597	-3.14119	0.0043006	-0.0806371	0.0204176
0.545887	-1.49601	92.9781	0.144837	0.00578867	0.00282397	0.00894133	0.000398474	-3.14159	-0.0244644	-0.00173626	-0.0796003	0.144837	0.00578867	-1.65E-10	407662	-5.44E+06	3.29E+06	-1.49601	1.01597	-3.14119	0.0043006	-0.0806371	0.0204176
0.545887	-1.49601	92.9781	0.144837	0.00578867	0.00282397	0.00894133	0.000398474	-3.14159	-0.0244644	-0.00173626	-0.0796003	0.144837	0.00578867	-1.65E-10	407662	-5.44E+06	3.29E+06	-1.49601	1.01597	-3.14119	0.0043006	-0.0806371	0.0204176
0.545887	-1.49601	92.9781	0.144837	0.00578867	0.00282397	0.00894133	0.000398474	-3.14159	-0.0244644	-0.00173626	-0.0796003	0.144837	0.00578867	-1.65E-10	407662	-5.44E+06	3.29E+06	-1.49601	1.01597	-3.14119	0.0043006	-0.0806371	0.0204176
0.545887	-1.49601	92.9781	0.144837	0.00578867	0.00282397	0.00894133	0.000398474	-3.14159	-0.0244644	-0.00173626	-0.0796003	0.144837	0.00578867	-1.65E-10	407662	-5.44E+06	3.29E+06	-1.49601	1.01597	-3.14119	0.0043006	-0.0806371	0.0204176
0.545887	-1.49601	92.9781	0.144837	0.00578867	0.00282397	0.00894133	0.000398474	-3.14159	-0.0244644	-0.00173626	-0.0796003	0.144837	0.00578867	-1.65E-10	407662	-5.44E+06	3.29E+06	-1.49601	1.01597	-3.14119	0.0043006	-0.0806371	0.0204176
0.545887	-1.49601	92.9781	0.144837	0.00578867	0.00282397	0.00894133	0.000398474	-3.14159	-0.0244644	-0.00173626	-0.0796003	0.144837	0.00578867	-1.65E-10	407662	-5.44E+06	3.29E+06	-1.49601	1.01597	-3.14119	0.0043006	-0.0806371	0.0204176
0.545887	-1.49601	92.9781	0.144837	0.00578867	0.00282397	0.00894133	0.000398474	-3.14159	-0.0244644	-0.00173626	-0.0796003	0.144837	0.00578867	-1.65E-10	407662	-5.44E+06	3.29E+06	-1.49601	1.01597	-3.14119	0.0043006	-0.0806371	0.0204176
0.545887	-1.49601	92.9781	0.144837	0.00578867	0.00282397	0.00894133	0.000398474	-3.14159	-0.0244644	-0.00173626	-0.0796003	0.144837	0.00578867	-1.65E-10	407662	-5.44E+06	3.29E+06	-1.49601	1.01597	-3.14119	0.0043006	-0.0806371	0.0204176
0.545887	-1.49601	92.9781	0.144837	0.00578867	0.00282397	0.00894133	0.000398474	-3.14159	-0.0244644	-0.00173626	-0.0796003	0.144837	0.00578867	-1.65E-10	407662	-5.44E+06	3.29E+06	-1.49601	1.01597	-3.14119	0.0043006	-0.0806371	0.0204176
0.545887	-1.49601	92.9781	0.144837	0.00578867	0.00282397	0.00894133	0.000398474	-3.14159	-0.0244644	-0.00173626	-0.0796003	0.144837	0.00578867	-1.65E-10	407662	-5.44E+06	3.29E+06	-1.49601	1.01597	-3.14119	0.0043006	-0.0806371	0.0204176
0.545887	-1.49601	92.9781	0.144837	0.00578867	0.00282397	0.00894133	0.000398474	-3.14159	-0.0244644	-0.00173626	-0.0796003	0.144837	0.00578867	-1.65E-10	407662	-5.44E+06	3.29E+06	-1.49601	1.01597	-3.14119	0.0043006	-0.0806371	0.0204176
0.545887	-1.49601	92.9781	0.144837	0.00578867	0.00282397	0.00894133	0.000398474	-3.14159	-0.0244644	-0.00173626	-0.0796003	0.144837	0.00578867	-1.65E-10	407662	-5.44E+06	3.29E+06	-1.49601	1.01597	-3.14119	0.0043006	-0.0806371	0.0204176
0.545887	-1.49601	92.9781	0.144837	0.00578867	0.00282397	0.00894133	0.000398474	-3.14159	-0.0244644	-0.00173626	-0.0796003	0.144837	0.00578867	-1.65E-10	407662	-5.44E+06	3.29E+06	-1.49601	1.01597	-3.14119	0.0043006	-0.0806371	0.0204176
0.545887	-1.49601	92.9781	0.144837	0.00578867	0.00282397	0.00894133	0.000398474	-3.14159	-0.0244644	-0.00173626	-0.0796003	0.144837	0.00578867	-1.65E-10	407662	-5.44E+06	3.29E+06	-1.49601	1.01597	-3.14119	0.0043006	-0.0806371	0.0204176
0.545887	-1.49601	92.9781	0.144837	0.00578867	0.00282397	0.00894133	0.000398474	-3.14159	-0.0244644	-0.00173626	-0.0796003	0.144837	0.00578867	-1.65E-10	407662	-5.44E+06	3.29E+06	-1.49601	1.01597	-3.14119	0.0043006	-0.0806371	0.0204176
0.545887	-1.49601	92.9781	0.144837	0.00578867	0.00282397	0.00894133	0.000398474	-3.14159	-0.0244644	-0.00173626	-0.0796003	0.144837	0.00578867	-1.65E-10	407662	-5.44E+06	3.29E+06	-1.49601	1.01597	-3.14119	0.0043006	-0.0806371	0.0204176
0.545887	-1.49601	92.9781	0.144837	0.00578867	0.00282397	0.00894133	0.000398474	-3.14159	-0.0244644	-0.00173626	-0.0796003	0.144837	0.00578867	-1.65E-10	407662	-5.44E+06	3.29E+06	-1.49601	1.01597	-3.14119	0.0043006	-0.0806371	0.0204176
0.545887	-1.49601	92.9781	0.144837	0.00578867	0.00282397	0.00894133	0.000398474	-3.14159	-0.0244644	-0.00173626	-0.0796003	0.144837	0.00578867	-1.65E-10	407662	-5.44E+06	3.29E+06	-1.49601	1.01597	-3.14119	0.0043006	-0.0806371	0.0204176
0.545887	-1.49601	92.9781	0.144837	0.00578867	0.00282397	0.00894133	0.000398474	-3.14159	-0.0244644	-0.00173626	-0.0796003	0.144837	0.00578867	-1.65E-10	407662	-5.44E+06	3.29E+06	-1.49601	1.01597	-3.14119	0.0043006	-0.0806371	0.0204176
0.545887	-1.49601	92.9781	0.144837	0.00578867	0.00282397	0.00894133	0.000398474	-3.14159	-0.0244644	-0.00173626	-0.0796003	0.144837	0.00578867	-1.65E-10	407662	-5.44E+06	3.29E+06	-1.49601	1.01597	-3.14119	0.0043006	-0.0806371	0.0204176
0.545887	-1.49601	92.9781	0.144837	0.00578867	0.00282397	0.00894133	0.000398474	-3.14159	-0.0244644	-0.00173626	-0.0796003	0.144837	0.00578867	-1.65E-10	407662	-5.44E+06	3.29E+06	-1.49601	1.01597	-3.14119	0.0043006	-0.0806371	0.0204176
0.545887	-1.49601	92.9781	0.144837	0.00578867	0.00282397	0.00894133	0.000398474	-3.14159	-0.0244644	-0.00173626	-0.0796003	0.144837	0.00578867	-1.65E-10	407662	-5.44E+06	3.29E+06	-1.49601	1.01597	-3.14119	0.0043006	-0.0806371	0.0204176
0.545887	-1.49601	92.9781	0.144837	0.00578867	0.00282397	0.00894133	0.000398474	-3.14159	-0.0244644	-0.00173626	-0.0796003	0.144837	0.00578867	-1.65E-10	407662	-5.44E+06	3.29E+06	-1.49601	1.01597	-3.14119	0.0043006	-0.0806371	0.0204176
0.545887	-1.49601	92.9781	0.144837	0.00578867	0.00282397	0.00894133	0.000398474	-3.14159	-0.0244644	-0.00173626	-0.0796003	0.144837	0.00578867	-1.65E-10	407662	-5.44E+06	3.29E+06	-1.49601	1.01597	-3.14119	0.0043006	-0.0806371	0.0204176
0.545887	-1.49601	92.9781	0.144837	0.00578867	0.00282397	0.00894133	0.000398474	-3.14159	-0.0244644	-0.00173626	-0.0796003	0.144837	0.00578867	-1.65E-10	407662	-5.44E+06	3.29E+06	-1.49601	1.01597	-3.14119	0.0043006	-0.0806371	0.0204176
0.545887	-1.49601	92.9781	0.144837	0.00578867	0.00282397	0.00894133	0.000398474	-3.14159	-0.0244644	-0.00173626	-0.0796003	0.144837	0.00578867	-1.65E-10	407662	-5.44E+06	3.29E+06	-1.49601	1.01597	-3.14119	0.0043006	-0.0806371	0.0204176
0.545887	-1.49601	92.9781	0.144837	0.00578867	0.00282397	0.00894133	0.000398474	-3.14159	-0.0244644	-0.00173626	-0.0796003	0.144837	0.00578867	-1.65E-10	407662	-5.44E+06	3.29E+06	-1.49601	1.01597	-3.14119	0.0043006	-0.0806371	0.0204176
0.545887	-1.49601	92.9781	0.144837	0.00578867	0.00282397	0.00894133	0.000398474	-3.14159	-0.0244644	-0.00173626	-0.0796003	0.144837	0.00578867	-1.65E-10	407662	-5.44E+06	3.29E+06	-1.49601	1.01597	-3.14119	0.0043006	-0.0806371	0.0204176
0.545887	-1.49601	92.9781	0.144837	0.00578867	0.00282397	0.00894133	0.000398474	-3.14159	-0.0244644	-0.00173626	-0.0796003	0.144837	0.00578867	-1.65E-10	407662	-5.44E+06	3.29E+06	-1.49601	1.01597	-3.14119	0.0043006	-0.0806371	0.0204176
0.545887	-1.49601	92.9781	0.144837	0.00578867	0.00282397	0.00894133	0.000398474	-3.14159	-0.0244644	-0.00173626	-0.0796003	0.144837	0.00578867	-1.65E-10	407662	-5.44E+06	3.29E+06	-1.49601	1.01597	-3.14119	0.0043006	-0.0806371	0.0204176
0.545887	-1.49601	92.9781	0.144837	0.00578867	0.00282397	0.00894133	0.000398474	-3.14159	-0.0244644	-0.00173626	-0.0796003	0.144837	0.00578867	-1.65E-10	407662	-5.44E+06	3.29E+06	-1.49601	1.01597	-3.14119	0.0043006	-0.0806371	0.0204176
0.545887	-1.49601	92.9781	0.144837	0.00578867	0.00282397	0.00894133	0.000398474	-3.14159	-0.0244644	-0.00173626	-0.0796003	0.144837	0.00578867	-1.65E-10	407662	-5.44E+06	3.29E+06	-1.49601	1.01597	-3.14119	0.0043006	-0.0806371	0.0204176
0.545887	-1.49601	92.9781	0.144837	0.00578867	0.00282397	0.00894133	0.000398474	-3.14159	-0.0244644	-0.00173626	-0.0796003	0.144837	0.00578867	-1.65E-10	407662	-5.44E+06	3.29E+06	-1.49601	1.01597	-3.14119	0.0043006	-0.0806371	0.0204176
0.545887	-1.49601	92.9781	0.144837	0.00578867	0.00282397	0.00894133	0.000398474	-3.14159	-0.0244644	-0.00173626	-0.0796003	0.144837	0.00578867	-1.65E-10	407662	-5.44E+06	3.29E+06	-1.49601	1.01597	-3.14119	0.0043006	-0.0806371	0.0204176
0.545887	-1.49601	92.9781	0.144837	0.00578867	0.00282397	0.00894133	0.000398474	-3.14159	-0.0244644	-0.00173626	-0.0796003	0.144837	0.00578867	-1.65E-10	407662	-5.44E+06	3.29E+06	-1.49601	1.01597	-3.14119	0.0043006	-0.0806371	0.0204176
0.545887	-1.49601	92.9781	0.144837	0.00578867	0.00282397	0.00894133	0.000398474	-3.14159	-0.0244644	-0.00173626	-0.0796003	0.144837	0.00578867	-1.65E-10	407662	-5.44E+06	3.29E+06	-1.49601	1.01597	-3.14119	0.0043006	-0.0806371	0.0204176
0.545887	-1.49601	92.9781	0.144837	0.00578867	0.00282397	0.00894133	0.000398474	-3.14159	-0.0244644	-0.00173626	-0.0796003	0.144837	0.00578867	-1.65E-10	407662	-5.44E+06	3.29E+06	-1.49601	1.01597	-3.14119	0.0043006	-0.0806371	0.0204176
0.545887	-1.49601	92.9781	0.144837	0.00578867	0.00282397	0.00894133	0.000398474	-3.14159	-0.0244644	-0.00173626	-0.0796003	0.144837	0.00578867	-1.65E-10	407662	-5.44E+06	3.29E+06	-1.49601	1.01597	-3.14119	0.0043006	-0.0806371	0.0204176
0.545887	-1.49601	92.9781	0.144837	0.00578867	0.00282397	0.00894133	0.000398474	-3.14159	-0.0244644	-0.00173626	-0.0796003	0.144837	0.00578867	-1.65E-10	407662	-5.44E+06	3.29E+06	-1.49601	1.01597	-3.14119	0.0043006	-0.0806371	0.0204176
0.545887	-1.49601	92.9781	0.144837	0.00578867	0.00282397	0.00894133	0.000398474	-3.14159	-0.0244644	-0.00173626	-0.0796003	0.144837	0.00578867	-1.65E-10	407662	-5.44E+06	3.29E+06	-1.49601	1.01597	-3.14119	0.0043006	-0.0806371	0.0204176
0.545887	-1.49601	92.9781	0.144837	0.00578867	0.00282397	0.00894133	0.000398474	-3.14159	-0.0244644	-0.00173626	-0.0796003	0.144837	0.00578867	-1.65E-10	407662	-5.44E+06	3.29E+06	-1.49601	1.01597	-3.14119	0.0043006	-0.0806371	0.0204176
0.545887	-1.49601	92.9781	0.144837	0.00578867	0.00282397	0.00894133	0.000398474	-3.14159	-0.0244644	-0.00173626	-0.0796003	0.144837	0.00578867	-1.65E-10	407662	-5.44E+06	3.29E+06	-1.49601	1.01597	-3.14119	0.0043006	-0.0806371	0.0204176
0.545887	-1.49601	92.9781	0.144837	0.00578867	0.00282397	0.00894133	0.000398474	-3.14159	-0.0244644	-0.00173626	-0.0796003	0.144837	0.00578867	-1.65E-10	407662	-5.44E+06	3.29E+06	-1.49601	1.01597	-3.14119	0.0043006	-0.0806371	0.0204176
0.545887	-1.49601	92.9781	0.144837	0.00578867	0.00282397	0.00894133	0.000398474	-3.14159	-0.0244644	-0.00173626	-0.0796003	0.144837	0.00578867	-1.65E-10	407662	-5.44E+06	3.29E+06	-1.49601	1.01597	-3.14119	0.0043006	-0.0806371	0.0204176
0.545887	-1.49601	92.9781	0.144837	0.00578867	0.00282397	0.00894133	0.000398474	-3.14159	-0.0244644	-0.00173626	-0.0796003	0.144837	0.00578867	-1.65E-10	407662	-5.44E+06	3.29E+06	-1.49601	1.01597	-3.14119	0.0043006	-0.0806371	0.0204176
0.545887	-1.49601	92.9781	0.144837	0.00578867	0.00282397	0.00894133	0.000398474	-3.14159	-0.0244644	-0.00173626	-0.0796003	0.144837	0.00578867	-1.65E-10	407662	-5.44E+06	3.29E+06	-1.49601	1.01597	-3.14119	0.0043006	-0.0806371	0.0204176
0.545887	-1.49601	92.9781	0.144837	0.00578867	0.00282397	0.00894133	0.000398474	-3.14159	-0.0244644	-0.00173626	-0.0796003	0.144837	0.00578867	-1.65E-10	407662	-5.44E+06	3.29E+06	-1.49601	1.01597	-3.14119	0.0043006	-0.0806371	0.0204176
0.545887	-1.49601	92.9781	0.144837	0.00578867	0.00282397	0.00894133	0.000398474	-3.14159	-0.0244644	-0.00173626	-0.0796003	0.144837	0.00578867	-1.65E-10	407662	-5.44E+06	3.29E+06	-1.49601	1.01597	-3.14119	0.0043006	-0.0806371	0.0204176
0.545887	-1.49601	92.9781	0.144837	0.00578867	0.00282397	0.00894133	0.000398474	-3.14159	-0.0244644	-0.00173626	-0.0796003	0.144837	0.00578867	-1.65E-10	407662	-5.44E+06	3.29E+06	-1.49601	1.01597	-3.14119	0.0043006	-0.0806371	0.0204176
0.545887	-1.49601	92.9781	0.144837	0.00578867	0.00282397	0.00894133	0.000398474	-3.14159	-0.0244644	-0.00173626	-0.0796003	0.144837	0.00578867	-1.65E-10	407662	-5.44E+06	3.29E+06	-1.49601	1.01597	-3.14119	0.0043006	-0.0806371	0.0204176
0.545887	-1.49601	92.9781	0.144837	0.00578867	0.00282397	0.00894133	0.000398474	-3.14159	-0.0244644	-0.00173626	-0.0796003	0.144837	0.00578867	-1.65E-10	407662	-5.44E+06	3.29E+06	-1.49601	1.01597	-3.14119	0.0043006	-0.0806371	0.0204176
0.545887	-1.49601	92.9781	0.144837	0.00578867	0.00282397	0.00894133	0.000398474	-3.14159	-0.0244644	-0.00173626	-0.0796003	0.144837	0.00578867	-1.65E-10	407662	-5.44E+06	3.29E+06	-1.49601	1.01597	-3.14119	0.0043006	-0.0806371	0.0204176
0.545887	-1.49601	92.9781	0.144837	0.00578867	0.00282397	0.00894133	0.000398474	-3.14159	-0.0244644	-0.00173626	-0.0796003	0.144837	0.00578867	-1.65E-10	407662	-5.44E+06	3.29E+06	-1.49601	1.01597	-3.14119	0.0043006	-0.0806371	0.0204176
0.545887	-1.49601	92.9781	0.144837	0.00578867	0.00282397	0.00894133	0.000398474	-3.14159	-0.0244644	-0.00173626	-0.0796003	0.144837	0.00578867	-1.65E-10	407662	-5.44E+06	3.29E+06	-1.49601	1.01597	-3.14119	0.0043006	-0.0806371	0.0204176
0.545887	-1.49601	92.9781	0.144837	0.00578867	0.00282397	0.00894133	0.000398474	-3.14159	-0.0244644	-0.00173626	-0.0796003	0.144837	0.00578867	-1.65E-10	407662	-5.44E+06	3.29E+06	-1.49601	1.01597	-3.14119	0.0043006	-0.0806371	0.0204176
0.545887	-1.49601	92.9781	0.144837	0.00578867	0.00282397	0.00894133	0.000398474	-3.14159	-0.0244644	-0.00173626	-0.0796003	0.144837	0.00578867	-1.65E-10	407662	-5.44E+06	3.29E+06	-1.49601	1.01597	-3.14119	0.0043006	-0.0806371	0.0204176
0.545887	-1.49601	92.9781	0.144837	0.00578867	0.00282397	0.00894133	0.000398474	-3.14159	-0.0244644	-0.00173626	-0.0796003	0.144837	0.00578867	-1.65E-10	407662	-5.44E+06	3.29E+06	-1.49601	1.01597	-3.14119	0.0043006	-0.0806371	0.0204176
0.545887	-1.49601	92.9781	0.144837	0.00578867	0.00282397	0.00894133	0.000398474	-3.14159	-0.0244644	-0.00173626	-0.0796003	0.144837	0.00578867	-1.65E-10	407662	-5.44E+06	3.29E+06	-1.49601	1.01597	-3.14119	0.0043006	-0.0806371	0.0204176
0.545887	-1.49601	92.9781	0.144837	0.00578867	0.00282397	0.00894133	0.000398474	-3.14159	-0.0244644	-0.00173626	-0.0796003	0.144837	0.00578867	-1.65E-10	407662	-5.44E+06	3.29E+06	-1.49601	1.01597	-3.14119	0.0043006	-0.0806371	0.0204176
0.545887	-1.49601	92.9781	0.144837	0.00578867	0.00282397	0.00894133	0.000398474	-3.14159	-0.0244644	-0.00173626	-0.0796003	0.144837	0.00578867	-1.65E-10	407662	-5.44E+06	3.29E+06	-1.49601	1.01597	-3.14119	0.0043006	-0.0806371	0.0204176
0.545887	-1.49601	92.9781	0.144837	0.00578867	0.00282397	0.00894133	0.000398474	-3.14159	-0.0244644	-0.00173626	-0.0796003	0.144837	0.00578867	-1.65E-10	407662	-5.44E+06	3.29E+06	-1.49601	1.01597	-3.14119	0.0043006	-0.0806371	0.0204176
0.545887	-1.49601	92.9781	0.144837	0.00578867	0.00282397	0.00894133	0.000398474	-3.14159	-0.0244644	-0.00173626	-0.0796003	0.144837	0.00578867	-1.65E-10	407662	-5.44E+06	3.29E+06	-1.49601	1.01597	-3.14119	0.0043006	-0.0806371	0.0204176
0.545887	-1.49601	92.9781	0.144837	0.00578867	0.00282397	0.00894133	0.000398474	-3.14159	-0.0244644	-0.00173626	-0.0796003	0.144837	0.00578867	-1.65E-10	407662	-5.44E+06	3.29E+06	-1.49601	1.01597	-3.14119	0.0043006	-0.0806371	0.0204176
0.545887	-1.49601	92.9781	0.144837	0.00578867	0.00282397	0.00894133	0.000398474	-3.14159	-0.0244644	-0.00173626	-0.0796003	0.144837	0.00578867	-1.65E-10	407662	-5.44E+06	3.29E+06	-1.49601	1.01597	-3.14119	0.0043006	-0.0806371	0.0204176
0.545887	-1.49601	92.9781	0.144837	0.00578867	0.00282397	0.00894133	0.000398474	-3.14159	-0.0244644	-0.00173626	-0.0796003	0.144837	0.00578867	-1.65E-10	407662	-5.44E+06	3.29E+06	-1.49601	1.01597	-3.14119	0.0043006	-0.0806371	0.0204176
0.545887	-1.49601	92.9781	0.144837	0.00578867	0.00282397	0.00894133	0.000398474	-3.14159	-0.0244644	-0.00173626	-0.0796003	0.144837	0.00578867	-1.65E-10	407662	-5.44E+06	3.29E+06	-1.49601	1.01597	-3.14119	0.0043006	-0.0806371	0.0204176
0.545887	-1.49601	92.9781	0.144837	0.00578867	0.00282397	0.00894133	0.000398474	-3.14159	-0.0244644	-0.00173626	-0.0796003	0.144837	0.00578867	-1.65E-10	407662	-5.44E+06	3.29E+06	-1.49601	1.01597	-3.14119	0.0043006	-0.0806371	0.0204176
0.545887	-1.49601	92.9781	0.144837	0.00578867	0.00282397	0.00894133	0.000398474	-3.14159	-0.0244644	-0.00173626	-0.0796003	0.144837	0.00578867	-1.65E-10	407662	-5.44E+06	3.29E+06	-1.49601	1.01597	-3.14119	0.0043006	-0.0806371	0.0204176
0.545887	-1.49601	92.9781	0.144837	0.00578867	0.00282397	0.00894133	0.000398474	-3.14159	-0.0244644	-0.00173626	-0.0796003	0.144837	0.00578867	-1.65E-10	407662	-5.44E+06	3.29E+06	-1.49601	1.01597	-3.14119	0.0043006	-0.0806371	0.0204176
0.545887	-1.49601	92.9781	0.144837	0.00578867	0.00282397	0.00894133	0.000398474	-3.14159	-0.0244644	-0.00173626	-0.0796003	0.144837	0.00578867	-1.65E-10	407662	-5.44E+06	3.29E+06	-1.49601	1.01597	-3.14119	0.0043006	-0.0806371	0.0204176
0.545887	-1.49601	92.9781	0.144837	0.00578867	0.00282397	0.00894133	0.000398474	-3.14159	-0.0244644	-0.00173626	-0.0796003	0.144837	0.00578867	-1.65E-10	407662	-5.44E+06	3.29E+06	-1.49601	1.01597	-3.14119	0.0043006	-0.0806371	0.0204176
0.545887	-1.49601	92.9781	0.144837	0.00578867	0.00282397	0.00894133	0.000398474	-3.14159	-0.0244644	-0.00173626	-0.0796003	0.144837	0.00578867	-1.65E-10	407662	-5.44E+06	3.29E+06	-1.49601	1.01597	-3.14119	0.0043006	-0.0806371	0.0204176
0.545887	-1.49601	92.9781	0.144837	0.00578867	0.00282397	0.00894133	0.000398474	-3.14159	-0.0244644	-0.00173626	-0.0796003	0.144837	0.00578867	-1.65E-10	407662	-5.44E+06	3.29E+06	-1.49601	1.01597	-3.14119	0.0043006	-0.0806371	0.0204176
0.545887	-1.49601	92.9781	0.144837	0.00578867	0.00282397	0.00894133	0.000398474	-3.14159	-0.0244644	-0.00173626	-0.0796003	0.144837	0.00578867	-1.65E-10	407662	-5.44E+06	3.29E+06	-1.49601	1.01597	-3.14119	0.0043006	-0.0806371	0.0204176
0.545887	-1.49601	92.9781	0.144837	0.00578867	0.00282397	0.00894133	0.000398474	-3.14159	-0.0244644	-0.00173626	-0.0796003	0.144837	0.00578867	-1.65E-10	407662	-5.44E+06	3.29E+06	-1.49601	1.01597	-3.14119	0.0043006	-0.0806371	0.0204176
0.545887	-1.49601	92.9781	0.144837	0.00578867	0.00282397	0.00894133	0.000398474	-3.14159	-0.0244644	-0.00173626	-0.0796003	0.144837	0.00578867	-1.65E-10	407662	-5.44E+06	3.29E+06	-1.49601	1.01597	-3.14119	0.0043006	-0.0806371	0.0204176
0.545887	-1.49601	92.9781	0.144837	0.00578867	0.00282397	0.00894133	0.000398474	-3.14159	-0.0244644	-0.00173626	-0.0796003	0.144837	0.00578867	-1.65E-10	407662	-5.44E+06	3.29E+06	-1.49601	1.01597	-3.14119	0.0043006	-0.0806371	0.0204176
0.545887	-1.49601	92.9781	0.144837	0.00578867	0.00282397	0.00894133	0.000398474	-3.14159	-0.0244644	-0.00173626	-0.0796003	0.144837	0.00578867	-1.65E-10	407662	-5.44E+06	3.29E+06	-1.49601	1.01597	-3.14119	0.0043006	-0.0806371	0.0204176
0.545887	-1.49601	92.9781	0.144837	0.00578867	0.00282397	0.00894133	0.000398474	-3.14159	-0.0244644	-0.00173626	-0.0796003	0.144837	0.00578867	-1.65E-10	407662	-5.44E+06	3.29E+06	-1.49601	1.01597	-3.14119	0.0043006	-0.0806371	0.0204176
0.545887	-1.49601	92.9781	0.144837	0.00578867	0.00282397	0.00894133	0.000398474	-3.14159	-0.0244644	-0.00173626	-0.0796003	0.144837	0.00578867	-1.65E-10	407662	-5.44E+06	3.29E+06	-1.49601	1.01597	-3.14119	0.0043006	-0.0806371	0.0204176
0.545887	-1.49601	92.9781	0.144837	0.00578867	0.00282397	0.00894133	0.000398474	-3.14159	-0.0244644	-0.00173626	-0.0796003	0.144837	0.00578867	-1.65E-10	407662	-5.44E+06	3.29E+06	-1.49601	1.01597	-3.14119	0.0043006	-0.0806371	0.0204176
0.545887	-1.49601	92.9781	0.144837	0.00578867	0.00282397	0.00894133	0.000398474	-3.14159	-0.0244644	-0.00173626	-0.0796003	0.144837	0.00578867	-1.65E-10	407662	-5.44E+06	3.29E+06	-1.49601	1.01597	-3.14119	0.0043006	-0.0806371	0.0204176
